,Unnamed: 0,image_path,description,occasion
184,184,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/186.jpg,a red and black jacket hanging on a brick wall,General
185,185,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/15.jpg,a brown jacket with buttons,General
186,186,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/101.jpg,a suit with a black satin lining,General
187,187,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/281.jpg,a brown suit with a green tie and a white shirt,General
188,188,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/89.jpg,a white jacket with black trims and a black trim,General
189,189,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/474.jpg,a black jacket with a white button on the front,General
190,190,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/362.jpg,a man in a suit and tie,General
191,191,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/380.jpg,a suit hanging on a hanger,General
192,192,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/435.jpg,a suit on a white background,General
193,193,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/461.jpg,a suit with a white shirt and tie,General
194,194,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/134.jpg,a brown blazer jacket hanging on a wall,General
195,195,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/319.jpg,a blue blazer jacket hanging on a wall,General
196,196,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/185.jpg,a gray jacket hanging on a wall,General
197,197,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/327.jpg,a suit on a mann mann mann mann mann mann mann mann mann mann mann mann mann mann mann mann,General
198,198,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/136.jpg,a suit hanging on a manne in a room,General
199,199,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/283.jpg,a black blazer jacket hanging on a wall,General
200,200,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/47.jpg,a grey blazer jacket hanging on a white wall,General
201,201,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/463.jpg,a gray jacket hanging on a wall,General
202,202,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/443.jpg,a blue jacket hanging on a wall,General
203,203,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/238.jpg,a black suit hanging on a wall,General
204,204,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/177.jpg,a grey and black checked blazer jacket hanging on a brick wall,General
205,205,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/470.jpg,a brown jacket hanging on a wall,General
206,206,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/496.jpg,a black suit with buttons on the back,General
207,207,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/428.jpg,a light blue suit hanging on a wooden door,General
208,208,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/145.jpg,a suit with a black and white stripe pattern,General
209,209,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/64.jpg,a black blazer jacket hanging on a wall,General
210,210,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/438.jpg,a grey suit hanging on a wall,General
211,211,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/237.jpg,a suit hanging on a wooden door,General
212,212,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/323.jpg,a black blazer jacket with a green and blue patch on the back,General
213,213,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/159.jpg,a red suit and a bottle of perfume,General
214,214,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/78.jpg,a suit hanging on a hanger,General
215,215,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/433.jpg,a black suit hanging on a wall,General
216,216,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/406.jpg,a black jacket with a red tie and a white shirt,General
217,217,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/202.jpg,a suit hanging on a wooden door,General
218,218,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/225.jpg,a suit hanging on a hanger,General
219,219,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/372.jpg,a navy blazer jacket hanging on a hanger,General
220,220,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/224.jpg,a suit hanging on a hanger,General
221,221,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/255.jpg,a suit hanging on a wall,General
222,222,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/108.jpg,a light blue suit with a white shirt,General
223,223,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/408.jpg,a black suit hanging on a white wall,General
224,224,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/74.jpg,a black blazer jacket hanging on a wooden door,General
225,225,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/376.jpg,a suit hanging on a wall,General
226,226,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/3.jpg,a jacket hanging on a hanger,General
227,227,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/163.jpg,a blue jacket hanging on a wall,General
228,228,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/448.jpg,a suit hanging on a wooden door,General
229,229,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/497.jpg,a suit hanging on a hanger,General
230,230,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/501.jpg,a suit hanging on a wooden door,General
231,231,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/235.jpg,a suit hanging on a wall,General
232,232,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/157.jpg,a white jacket hanging on a wall,General
233,233,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/162.jpg,a gray jacket with a red button on the back,General
234,234,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/479.jpg,a black and white striped blazer jacket,General
235,235,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/254.jpg,a suit hanging on a hanger,General
236,236,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/447.jpg,a suit hanging on a wall,General
237,237,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/81.jpg,a black suit hanging on a hanger,General
238,238,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/359.jpg,a black suit hanging on a wall,General
239,239,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/2.jpg,a gray jacket hanging on a hanger,General
240,240,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/125.jpg,a black blazer jacket hanging on a hanger,General
241,241,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/18.jpg,a white jacket hanging on a wall,General
242,242,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/320.jpg,a grey suit with a black and white stripe,General
243,243,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/382.jpg,a black jacket hanging on a hanger,General
244,244,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/357.jpg,a black suit hanging on a wall,General
245,245,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/407.jpg,a blue jacket hanging on a hanger,General
246,246,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/253.jpg,a black jacket hanging on a wall,General
247,247,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/44.jpg,a suit on a mann mann mann mann mann mann mann mann mann mann mann mann mann mann mann mann,General
248,248,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/396.jpg,a black suit hanging on a hanger,General
249,249,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/473.jpg,a white suit with a white shirt and a white shirt,General
250,250,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/311.jpg,a black blazer jacket hanging on a hanger,General
251,251,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/181.jpg,a black blazer jacket hanging on a white wall,General
252,252,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/164.jpg,a pink blazer jacket hanging on a wooden wall,General
253,253,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/294.jpg,a black blazer jacket hanging on a wall,General
254,254,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/54.jpg,a black blazer jacket hanging on a wall,General
255,255,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/449.jpg,a suit hanging on a door,General
256,256,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/147.jpg,a navy blazer jacket with a striped shirt underneath,General
257,257,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/227.jpg,a blue suit and a black hat on the floor,General
258,258,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/338.jpg,a suit on a hanger,General
259,259,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/107.jpg,a white blazer jacket hanging on a wall,General
260,260,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/117.jpg,a blue blazer jacket hanging on a wooden wall,General
261,261,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/290.jpg,a suit hanging on a wall,General
262,262,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/233.jpg,a blue suit hanging on a wall,General
263,263,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/161.jpg,a black jacket with a white shirt and a white shirt,General
264,264,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/99.jpg,a white blazer jacket hanging on a hanger,General
265,265,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/112.jpg,a white and black jacket hanging on a wall,General
266,266,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/204.jpg,a suit hanging on a hanger,General
267,267,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/424.jpg,a suit hanging on a hanger,General
268,268,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/350.jpg,a black suit with a white shirt and black pants,General
269,269,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/384.jpg,a navy blazer jacket with a red shirt and a green and pink cardigan,General
270,270,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/369.jpg,a suit hanging on a wall,General
271,271,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/389.jpg,a black blazer jacket hanging on a wall,General
272,272,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/211.jpg,a black jacket hanging on a hanger,General
273,273,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/131.jpg,a brown jacket hanging on a wall,General
274,274,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/143.jpg,a grey jacket hanging on a wall,General
275,275,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/337.jpg,a black suit hanging on a hanger,General
276,276,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/116.jpg,a suit hanging on a hanger,General
277,277,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/415.jpg,a suit hanging on a hanger,General
278,278,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/119.jpg,a navy jacket with a white floral pattern on the back,General
279,279,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/167.jpg,a suit on a hanger in a closet,General
280,280,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/61.jpg,a black jacket with a white collar and a black tie,Formal
281,281,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/458.jpg,a black blazer jacket hanging on a wall,General
282,282,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/251.jpg,a black pinstriped suit hanging on a wooden hanger,General
283,283,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/249.jpg,a black suit hanging on a wooden hanger,General
284,284,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/490.jpg,a grey suit hanging on a hanger,General
285,285,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/326.jpg,a suit on a bed,General
286,286,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/436.jpg,a grey jacket hanging on a blue wall,General
287,287,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/273.jpg,a suit hanging on a hanger next to a plant,General
288,288,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/17.jpg,a pink blazer jacket,General
289,289,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/299.jpg,a suit hanging on a hanger,General
290,290,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/291.jpg,a navy blazer jacket with a white shirt and a blue tie,General
291,291,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/110.jpg,a red jacket hanging on a wooden door,General
292,292,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/239.jpg,a suit on a mann mann mann mann mann mann mann mann mann mann mann mann mann mann mann mann,General
293,293,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/180.jpg,a black coat hanging on a tree,General
294,294,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/174.jpg,a black jacket hanging on a wall,General
295,295,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/71.jpg,a black jacket with a pink trim,General
296,296,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/94.jpg,a grey jacket hanging on a wall,General
297,297,/root/.cache/kagglehub/datasets/gabrielalbertin/clothing-dataset/versions/2/Dataset/Jacket/456.jpg,a black suit hanging on a wall,General
